,rewards
737,2955.432702669095
738,3670.471763919909
739,3149.988159764667
740,2575.6112825474893
741,2972.5222663192376
742,2832.7622566002406
743,3318.3959674464786
744,2533.4815412708444
745,2971.714769880091
746,2672.0298237175434
747,3137.615632708957
748,2576.767395995835
749,3629.29090939885
750,3681.6970842355167
751,2955.753876508979
752,3684.0886164266876
753,3667.6957969802334
754,2805.3727580016707
755,2911.6699185391385
756,2028.3869811836103
757,1668.4638941562087
758,3723.580771431858
759,1257.0489264125695
760,2300.148669637464
761,2229.21272909911
762,2289.5796163021923
763,3714.6602615243855
764,2733.402645989363
765,3705.0396645990013
766,2860.165135392512
767,3064.567613771742
768,3629.4486982398375
769,3686.9408243022626
770,3639.434568800655
771,2665.978465377597
772,2557.0116791708056
773,2686.2762067300037
774,3631.2392091659062
775,3043.3667476367573
776,2556.0264889059276
777,2047.2165660523533
778,2933.491551413783
779,3098.4078707684744
780,2113.7280070107963
781,3238.537049894535
782,3049.6317594427974
783,3418.095385630795
784,3642.571839625128
785,3640.269142410184
786,2722.556241605658
787,3543.382151766202
788,2980.274775236187
789,3422.102038042514
790,2522.7962659853342
791,2387.3273586435275
792,2718.4516346389873
793,3398.528843815156
794,2599.1184083064795
795,1816.5654655400065
796,3657.4915488697297
797,3020.7259027240057
798,3677.845819272554
799,1887.9011165703917
800,3564.141282796946
801,3621.78235504018
802,2559.620030137487
803,2662.569515232847
804,3688.166027653434
805,3349.0089246469533
806,3276.9381547530797
807,3086.2968743540096
808,3670.8531822425534
809,2301.060498787217
810,3669.0860312456825
811,1734.262081850291
812,1983.7339654401515
813,3646.239317556663
814,2338.400471317374
815,3650.2692243624742
816,2036.6051895635528
817,3010.983592453385
818,3015.257541024442
819,2540.2097963025126
820,3609.0955787778544
821,2821.6916901646
822,2844.8414287155865
823,2506.7001112689386
824,2512.237141578417
825,2024.2021018361756
826,2055.998319118465
827,2604.013577375687
828,2008.133443668441
829,2585.7608393983824
830,2041.0870805718557
831,1291.06374693202
832,1221.991878065023
833,2584.710513053115
834,1390.4137989711437
835,663.3884541894649
836,577.213468402982
837,2760.693753567204
838,1029.814729584808
839,620.4127094548277
840,2285.0589583417723
841,2010.4549233851092
842,1594.3200306165436
843,2669.0797182862293
844,2096.403360393349
845,1074.8061708096343
846,2496.707513389831
847,1592.2670262831482
848,2006.5886556699857
849,2553.4081433578112
850,2091.3400563924615
851,3580.450829368202
852,3624.0174789025587
853,2201.0128399375863
854,1319.2662863456892
855,3628.744216626676
856,3552.1464068185187
857,2529.4231235667075
858,2037.1771385529773
859,2185.7807389198
860,2042.3485933752113
861,2803.478958786938
862,1699.2882852477574
863,1013.6555248767788
864,2390.9419831608725
865,3650.7320135566997
866,2153.1755242208387
867,2118.0128907342773
868,1818.2009955295466
869,3615.2496471018694
870,2063.658301052069
871,3626.1912377044755
872,3620.832375218548
873,2041.0846837085828
874,2570.8801780730837
875,1605.2579797707729
876,1994.752629329838
877,3669.608951411745
878,2552.8721846881167
879,3614.4002721023658
880,1607.3394109817784
881,3655.946874073272
882,3653.3620566648947
883,3669.5326510025716
884,3639.0424755804343
885,3655.3570442987857
886,3663.797259525339
887,3631.9032294214635
888,3067.274544022883
889,3636.19698275475
890,2261.847706304284
891,2563.4101921696147
892,2577.977578535752
893,1534.2500375560305
894,3647.648878987181
895,3038.9446307280527
896,2688.990058958968
897,2606.653477876178
898,3666.5692133858315
899,3662.4808095853828
900,3630.995391165139
901,2413.882159626484
902,1511.7887584952662
903,3608.6994274393496
904,3625.087227546078
905,2618.364928639523
906,1794.9567709114551
907,2526.702433143387
908,3633.4280433169633
909,3628.7860030502125
910,1702.3199513997638
911,3651.1504149466987
912,1438.8907220685833
913,2432.0129186694408
914,2491.612102849584
915,3643.6082178433967
916,3648.7047485633834
917,2351.562910902439
