,rewards
0,-467.34344912880607
1,-1621.421713722638
2,-2627.205306805655
3,-614.7962511365896
4,-341.56380627337563
5,-470.04342126436757
6,-357.63105678193347
7,-450.24011095504426
8,-263.837662756064
