,rewards
729,-1264.8428276104362
730,-1280.561004999458
731,-1066.1495968521524
732,-1206.0909578777375
733,-1237.3062019289869
734,-1247.5096325440786
735,-1133.1457070071979
736,-1260.557194827696
737,-1183.607477156795
738,-1198.2342610542921
739,-1298.5248759777685
740,-1205.5777830108188
741,-1190.311347271942
742,-1051.648355863166
743,-1127.6155857596316
744,-1159.173570571876
745,-1252.477757845333
746,-1192.1517238361353
747,-1246.2370516744093
748,-1137.0711637830273
749,-1191.8065656491344
750,-1306.7649343256442
751,-1197.6103517698589
752,-1193.7895134162948
753,-1179.628886131741
754,-1235.871560251671
755,-1153.248189013621
756,-1237.92485053565
757,-1389.0603164781046
758,-1169.4091573435999
759,-1257.6108563280075
760,-1258.503484100123
761,-1181.1623264821992
762,-1147.0018084480555
763,-1192.6890094686873
764,-1187.4043622162417
765,-1199.1301157236564
766,-1186.0778617519454
767,-1210.4981637063743
768,-1118.2115879743847
769,-1186.1887507228907
770,-1283.7058853243177
771,-1336.8940924484677
772,-1280.7918445940168
773,-1172.5326583739309
774,-1274.3201413599475
775,-1127.9779335319395
776,-1185.6213666652166
777,-1214.5614114601026
778,-1180.7596997127132
779,-1033.648131669213
780,-1156.6256257698797
781,-1197.510458683522
782,-1250.46290652946
783,-1209.5713122166585
784,-1195.8052424614784
785,-1292.1716983570807
786,-1157.997761426359
787,-1294.0204809538236
788,-1118.2574859941828
789,-1220.3046117205313
790,-1146.5022312196527
791,-1290.9831992294432
792,-1201.5348737564261
793,-1260.2715273472063
794,-1134.3798706620141
795,-1214.0408509967951
796,-1039.134956326685
797,-1185.5831744980062
798,-1220.3106934985117
799,-1133.0639292863134
800,-1167.3451832676917
801,-1201.2790335327097
802,-1131.5412626933603
803,-1074.9185069919838
804,-1077.1027918540315
805,-1144.8292002562516
806,-1213.1947428316876
807,-1173.9787661215505
808,-1229.4101698393056
809,-1060.1371251326557
810,-1250.7795043090432
811,-1136.9196467418487
812,-1170.6559879402091
813,-1162.9301889891483
814,-1242.5884435452667
815,-1121.4140787876918
816,-1025.4155209299486
817,-1164.2930816716641
818,-1269.919094666106
819,-1258.8898401489334
820,-1030.7058389189765
821,-1208.5549105963485
822,-1066.2262829615106
823,-1118.8178361483679
824,-1119.0639171829152
825,-1067.571991108462
826,-1068.9204318165882
827,-906.3857683919634
828,-1043.0431876301368
829,-1025.9016505359268
830,-1044.6226458018498
831,-1218.832521820496
832,-1249.6656249746125
833,-1020.5388359554338
834,-1135.178697978445
835,-1005.6641543475494
836,-1182.6536918122856
837,-1275.0852057316592
838,-1212.1090965599024
839,-1081.9595103531647
840,-1176.1275769036047
841,-908.0621224347366
842,-1182.5323791817077
843,-1237.8376830138911
844,-1230.872896913119
845,-865.7872679959696
846,-1175.293619155311
847,-1069.9483193423116
848,-1182.66416824032
849,-1244.3233397581896
850,-1117.6421141610417
851,-1027.4478303261085
852,-947.2910403107594
853,-908.5420861068366
854,-1113.566118432005
855,-960.1587092776125
856,-1030.0010883805426
857,-985.6064722501491
858,-1007.5938837835525
859,-1050.5254463960139
860,-901.438591782357
861,-1264.301070299488
862,-1318.2164504210966
863,-907.043419476419
864,-1049.8048756394282
